transaction_id,user_id,amount,account_age_days,device_id,ip_id,card_id,merchant_id,transactions_last_hour,transactions_last_day,failed_transactions,unique_devices,unique_cards,is_fraud,fraud_scenario
TXN_003830,U_LEGIT_1055,214.14,461,D_LEGIT_0650,IP_LEGIT_1630,C_LEGIT_0007,M_053,0,1,0,2,1,0,NONE
TXN_006277,U_LEGIT_2306,177.33,254,D_SHARED_BENIGN_03,IP_LEGIT_1445,C_LEGIT_1784,M_107,1,4,0,1,1,0,NONE
TXN_001932,U_LEGIT_0423,34.62,953,D_LEGIT_1058,IP_LEGIT_0782,C_LEGIT_1155,M_115,0,1,0,1,1,0,NONE
TXN_009521,U_FARM_016,63.68,0,D_FARM_HUB_02,IP_FARM_PROXY_01,C_FARM_030,M_034,10,34,7,1,2,1,DEVICE_FARM
TXN_007105,U_LEGIT_0658,37.57,348,D_LEGIT_1070,IP_LEGIT_1464,C_LEGIT_0409,M_042,2,4,0,1,1,0,NONE
TXN_009142,U_INDIV_0134,2379.55,1,D_INDIV_0301,IP_INDIV_0012,C_INDIV_0327,M_137,18,36,5,6,7,1,INDIVIDUAL_FRAUD
TXN_007974,U_LEGIT_2139,249.91,783,D_LEGIT_0963,IP_LEGIT_1809,C_LEGIT_2090,M_102,0,5,0,1,1,0,NONE
TXN_002408,U_LEGIT_0088,28.58,768,D_LEGIT_1200,IP_LEGIT_0061,C_LEGIT_2934,M_147,0,1,0,2,1,0,NONE
TXN_004141,U_LEGIT_1372,186.59,568,D_LEGIT_1776,IP_LEGIT_0794,C_LEGIT_1263,M_020,2,3,0,1,2,0,NONE
TXN_002410,U_LEGIT_1995,81.78,401,D_LEGIT_0678,IP_LEGIT_1181,C_LEGIT_1374,M_032,0,3,0,2,2,0,NONE
TXN_003526,U_LEGIT_1871,233.24,1013,D_LEGIT_1592,IP_LEGIT_1138,C_LEGIT_2673,M_048,0,4,0,1,1,0,NONE
TXN_007198,U_LEGIT_2041,169.8,366,D_LEGIT_1422,IP_LEGIT_1293,C_LEGIT_0098,M_098,0,4,0,2,1,0,NONE
TXN_005494,U_LEGIT_1315,31.34,997,D_LEGIT_0018,IP_LEGIT_1067,C_LEGIT_1494,M_041,0,5,0,1,1,0,NONE
TXN_008778,U_LEGIT_1751,10.81,94,D_LEGIT_1821,IP_SHARED_BENIGN_02,C_LEGIT_1330,M_021,0,4,0,1,1,0,NONE
TXN_007127,U_LEGIT_1472,219.8,305,D_LEGIT_1713,IP_LEGIT_1447,C_LEGIT_0412,M_053,0,3,0,1,1,0,NONE
TXN_001954,U_LEGIT_1310,207.38,1044,D_SHARED_BENIGN_01,IP_LEGIT_0693,C_LEGIT_1147,M_054,1,4,0,1,1,0,NONE
TXN_008243,U_LEGIT_2092,238.42,47,D_LEGIT_0512,IP_LEGIT_1615,C_LEGIT_1994,M_011,1,3,0,2,1,0,NONE
TXN_001254,U_LEGIT_0793,90.31,1036,D_LEGIT_1906,IP_LEGIT_0352,C_LEGIT_2346,M_140,0,5,0,2,1,0,NONE
TXN_002868,U_LEGIT_0927,10.92,416,D_LEGIT_0010,IP_LEGIT_0308,C_LEGIT_0712,M_050,0,4,0,1,2,0,NONE
TXN_001946,U_LEGIT_1154,196.84,440,D_LEGIT_1382,IP_LEGIT_1460,C_LEGIT_1494,M_051,1,2,0,1,1,0,NONE
TXN_002887,U_LEGIT_1818,109.77,31,D_LEGIT_1586,IP_LEGIT_0459,C_LEGIT_1538,M_093,0,1,0,1,1,0,NONE
TXN_005716,U_LEGIT_1284,86.53,710,D_LEGIT_0322,IP_LEGIT_0270,C_LEGIT_0833,M_099,0,3,0,1,1,0,NONE
TXN_007042,U_LEGIT_0631,249.21,170,D_LEGIT_0358,IP_LEGIT_1169,C_LEGIT_1487,M_086,0,2,0,1,1,0,NONE
TXN_005064,U_LEGIT_1226,188.36,374,D_LEGIT_0486,IP_LEGIT_0537,C_LEGIT_1150,M_106,0,2,0,1,1,0,NONE
TXN_001211,U_LEGIT_0172,66.17,1173,D_LEGIT_0081,IP_LEGIT_0109,C_LEGIT_1666,M_054,0,3,0,1,1,0,NONE
TXN_006514,U_LEGIT_1467,213.75,286,D_LEGIT_1041,IP_LEGIT_0812,C_LEGIT_1978,M_056,0,1,0,2,1,0,NONE
TXN_008305,U_LEGIT_1364,206.28,210,D_SHARED_BENIGN_07,IP_SHARED_BENIGN_06,C_LEGIT_0023,M_116,0,1,0,1,1,0,NONE
TXN_004557,U_LEGIT_0895,55.85,1099,D_LEGIT_1086,IP_LEGIT_1545,C_LEGIT_2339,M_045,0,5,0,1,1,0,NONE
TXN_004232,U_LEGIT_1908,73.06,37,D_LEGIT_0185,IP_LEGIT_0640,C_LEGIT_0880,M_070,0,5,0,1,2,0,NONE
TXN_002880,U_LEGIT_1419,34.26,1192,D_LEGIT_1848,IP_LEGIT_1964,C_LEGIT_0549,M_100,0,3,0,1,1,0,NONE
TXN_000493,U_LEGIT_1076,108.95,1037,D_LEGIT_1312,IP_LEGIT_0968,C_LEGIT_0509,M_074,1,2,0,1,2,0,NONE
TXN_007076,U_LEGIT_1178,206.1,40,D_SHARED_BENIGN_06,IP_LEGIT_0391,C_LEGIT_1876,M_099,0,5,0,1,1,0,NONE
TXN_005246,U_LEGIT_1133,33.53,372,D_LEGIT_1776,IP_LEGIT_0298,C_LEGIT_2291,M_028,0,3,0,2,1,0,NONE
TXN_002704,U_LEGIT_0888,34.96,83,D_LEGIT_0140,IP_LEGIT_0731,C_LEGIT_1952,M_064,0,1,0,1,1,0,NONE
TXN_005160,U_LEGIT_0709,221.23,249,D_LEGIT_0665,IP_LEGIT_0683,C_LEGIT_1825,M_078,0,3,0,1,1,0,NONE
TXN_000734,U_LEGIT_1485,95.33,315,D_LEGIT_1962,IP_LEGIT_0226,C_LEGIT_0245,M_090,0,2,0,2,1,0,NONE
TXN_004332,U_LEGIT_1141,167.48,1160,D_SHARED_BENIGN_03,IP_LEGIT_0410,C_LEGIT_1720,M_034,1,3,0,1,1,0,NONE
TXN_009006,U_INDIV_0067,2060.11,2,D_INDIV_0397,IP_INDIV_0092,C_INDIV_0120,M_080,18,30,4,5,7,1,INDIVIDUAL_FRAUD
TXN_001505,U_LEGIT_1374,90.19,428,D_LEGIT_1277,IP_LEGIT_1324,C_LEGIT_2740,M_142,0,1,0,1,1,0,NONE
TXN_007340,U_LEGIT_1001,75.27,217,D_LEGIT_0908,IP_LEGIT_1961,C_LEGIT_0762,M_064,1,3,0,1,1,0,NONE
TXN_000923,U_LEGIT_0262,161.61,703,D_LEGIT_1492,IP_LEGIT_1694,C_LEGIT_1887,M_108,0,4,0,1,1,0,NONE
TXN_001965,U_LEGIT_0693,242.12,31,D_LEGIT_1878,IP_LEGIT_1385,C_LEGIT_2926,M_138,0,5,0,1,1,0,NONE
TXN_005668,U_LEGIT_1863,109.64,261,D_LEGIT_0494,IP_LEGIT_0377,C_LEGIT_0136,M_007,1,5,0,2,1,0,NONE
TXN_009996,U_DIST_020,50.74,12,D_DIST_023,IP_DIST_PROXY_03,C_DIST_022,M_TARGET_HIGHVAL_99,8,15,1,1,2,1,DISTRIBUTED_ABUSE
TXN_007620,U_LEGIT_0923,137.47,33,D_LEGIT_1013,IP_LEGIT_1467,C_LEGIT_0062,M_069,0,2,0,1,1,0,NONE
TXN_002852,U_LEGIT_1860,72.0,1175,D_LEGIT_0229,IP_LEGIT_1119,C_LEGIT_0741,M_138,0,1,0,1,1,0,NONE
TXN_007507,U_LEGIT_0778,16.08,600,D_LEGIT_0811,IP_LEGIT_0558,C_LEGIT_0015,M_135,0,4,0,1,2,0,NONE
TXN_006965,U_LEGIT_2346,120.34,477,D_LEGIT_0715,IP_LEGIT_0489,C_LEGIT_2140,M_076,0,3,0,1,2,0,NONE
TXN_007431,U_LEGIT_1321,8.42,186,D_SHARED_BENIGN_07,IP_LEGIT_1951,C_LEGIT_1670,M_059,0,2,0,1,2,0,NONE
TXN_004354,U_LEGIT_2315,163.4,302,D_LEGIT_1160,IP_LEGIT_0283,C_LEGIT_2844,M_046,1,4,0,1,1,0,NONE
TXN_007889,U_LEGIT_0084,53.07,1067,D_LEGIT_1209,IP_LEGIT_0393,C_LEGIT_1541,M_086,0,5,0,1,1,0,NONE
TXN_007072,U_LEGIT_1954,214.37,1077,D_LEGIT_1247,IP_LEGIT_1825,C_LEGIT_2325,M_028,0,4,0,1,1,0,NONE
TXN_007486,U_LEGIT_2276,67.97,344,D_LEGIT_0449,IP_LEGIT_1197,C_LEGIT_2016,M_073,0,1,0,1,2,0,NONE
TXN_007428,U_LEGIT_0075,120.4,423,D_LEGIT_1626,IP_LEGIT_1738,C_LEGIT_1381,M_005,0,3,0,1,1,0,NONE
TXN_003867,U_LEGIT_1268,121.9,135,D_LEGIT_0097,IP_SHARED_BENIGN_01,C_LEGIT_1638,M_114,0,4,0,1,1,0,NONE
TXN_003812,U_LEGIT_2323,66.74,1137,D_LEGIT_1424,IP_LEGIT_1213,C_LEGIT_2838,M_022,0,5,0,1,1,0,NONE
TXN_007248,U_LEGIT_2441,65.85,1110,D_LEGIT_0060,IP_SHARED_BENIGN_08,C_LEGIT_0617,M_125,0,2,0,2,2,0,NONE
TXN_004369,U_LEGIT_2496,206.97,298,D_LEGIT_1779,IP_LEGIT_0928,C_LEGIT_1540,M_022,0,5,0,1,1,0,NONE
TXN_009812,U_BURST_014,923.98,0,D_BURST_020,IP_BURST_SUBNET_02,C_BURST_027,M_022,20,24,1,2,1,1,ACCOUNT_BURST
TXN_009259,U_INDIV_0063,1786.08,7,D_INDIV_0014,IP_INDIV_0338,C_INDIV_0300,M_148,14,41,9,4,8,1,INDIVIDUAL_FRAUD
TXN_008196,U_LEGIT_2052,205.61,626,D_LEGIT_0730,IP_LEGIT_1466,C_LEGIT_1266,M_066,0,3,0,1,1,0,NONE
TXN_009082,U_INDIV_0139,1110.43,1,D_INDIV_0127,IP_INDIV_0093,C_INDIV_0208,M_044,10,31,4,3,3,1,INDIVIDUAL_FRAUD
TXN_008506,U_LEGIT_0840,53.04,819,D_SHARED_BENIGN_09,IP_LEGIT_1321,C_LEGIT_0162,M_004,0,3,0,1,1,0,NONE
TXN_003642,U_LEGIT_0309,110.66,666,D_LEGIT_1728,IP_LEGIT_0871,C_LEGIT_1702,M_031,0,4,0,2,2,0,NONE
TXN_005913,U_LEGIT_0080,74.88,571,D_LEGIT_0586,IP_LEGIT_0791,C_LEGIT_2387,M_102,0,3,0,1,1,0,NONE
TXN_004936,U_LEGIT_1316,118.02,119,D_LEGIT_0509,IP_LEGIT_0339,C_LEGIT_1268,M_150,0,2,0,2,2,0,NONE
TXN_003754,U_LEGIT_0801,232.0,956,D_SHARED_BENIGN_02,IP_LEGIT_1821,C_LEGIT_1818,M_142,0,5,0,1,2,0,NONE
TXN_001163,U_LEGIT_2035,214.97,826,D_LEGIT_0438,IP_LEGIT_1132,C_LEGIT_1178,M_030,0,3,0,1,1,0,NONE
TXN_003402,U_LEGIT_2118,67.31,893,D_SHARED_BENIGN_07,IP_LEGIT_0512,C_LEGIT_2432,M_082,0,2,0,1,1,0,NONE
TXN_000549,U_LEGIT_2242,241.54,846,D_LEGIT_0782,IP_SHARED_BENIGN_05,C_LEGIT_0730,M_062,0,2,0,2,1,0,NONE
TXN_005041,U_LEGIT_1806,143.03,1172,D_LEGIT_1816,IP_SHARED_BENIGN_08,C_LEGIT_1074,M_002,0,4,0,1,1,0,NONE
TXN_001661,U_LEGIT_0012,49.05,1147,D_LEGIT_1015,IP_LEGIT_1544,C_LEGIT_1691,M_006,0,1,0,1,1,0,NONE
TXN_004519,U_LEGIT_2117,160.04,107,D_LEGIT_1782,IP_LEGIT_0469,C_LEGIT_1419,M_021,0,2,0,1,1,0,NONE
TXN_002383,U_LEGIT_0282,223.98,905,D_LEGIT_1231,IP_LEGIT_1277,C_LEGIT_1772,M_046,0,1,0,1,1,0,NONE
TXN_002437,U_LEGIT_1633,223.59,55,D_LEGIT_1984,IP_SHARED_BENIGN_06,C_LEGIT_2645,M_125,0,2,0,1,1,0,NONE
TXN_004310,U_LEGIT_0078,103.99,1159,D_LEGIT_0711,IP_LEGIT_0466,C_LEGIT_0667,M_026,0,3,0,1,2,0,NONE
TXN_008922,U_LEGIT_1352,208.04,323,D_LEGIT_1124,IP_LEGIT_1741,C_LEGIT_0725,M_098,0,5,0,1,1,0,NONE
TXN_008263,U_LEGIT_1965,179.3,901,D_LEGIT_1315,IP_LEGIT_0372,C_LEGIT_1955,M_017,0,5,0,2,2,0,NONE
TXN_004699,U_LEGIT_0967,187.2,288,D_LEGIT_0491,IP_LEGIT_0720,C_LEGIT_1077,M_110,0,5,0,1,2,0,NONE
TXN_003620,U_LEGIT_0953,99.24,828,D_LEGIT_1128,IP_LEGIT_1080,C_LEGIT_0814,M_065,0,1,0,1,1,0,NONE
TXN_000373,U_LEGIT_0732,146.18,825,D_LEGIT_0414,IP_LEGIT_0393,C_LEGIT_0405,M_009,0,5,0,1,1,0,NONE
TXN_007565,U_LEGIT_2091,202.07,1171,D_LEGIT_1348,IP_LEGIT_0744,C_LEGIT_1012,M_129,0,5,0,2,2,0,NONE
TXN_009061,U_INDIV_0072,1819.21,5,D_INDIV_0151,IP_INDIV_0317,C_INDIV_0233,M_146,15,23,4,5,8,1,INDIVIDUAL_FRAUD
TXN_004196,U_LEGIT_1184,143.73,232,D_LEGIT_0155,IP_LEGIT_1884,C_LEGIT_1271,M_110,0,5,0,1,1,0,NONE
TXN_001944,U_LEGIT_0493,179.77,919,D_LEGIT_1194,IP_LEGIT_0222,C_LEGIT_1541,M_094,0,4,0,2,2,0,NONE
TXN_008150,U_LEGIT_1831,127.03,198,D_LEGIT_0757,IP_SHARED_BENIGN_04,C_LEGIT_0911,M_087,0,4,0,2,2,0,NONE
TXN_008541,U_LEGIT_1068,55.75,407,D_LEGIT_1981,IP_LEGIT_0648,C_LEGIT_2846,M_010,0,3,0,1,1,0,NONE
TXN_004303,U_LEGIT_0513,164.59,1059,D_LEGIT_0287,IP_SHARED_BENIGN_10,C_LEGIT_2813,M_134,0,1,0,1,1,0,NONE
TXN_008447,U_LEGIT_1458,235.52,98,D_LEGIT_1904,IP_LEGIT_0430,C_LEGIT_2835,M_097,1,4,0,2,2,0,NONE
TXN_007150,U_LEGIT_1416,26.58,258,D_LEGIT_1204,IP_LEGIT_1655,C_LEGIT_1797,M_143,0,2,0,1,1,0,NONE
TXN_002746,U_LEGIT_0017,172.48,670,D_LEGIT_1906,IP_LEGIT_1013,C_LEGIT_0316,M_015,1,2,0,1,2,0,NONE
TXN_004878,U_LEGIT_2430,45.7,306,D_LEGIT_1814,IP_LEGIT_1500,C_LEGIT_1309,M_093,0,3,0,1,1,0,NONE
TXN_007734,U_LEGIT_2354,238.7,58,D_LEGIT_0151,IP_LEGIT_0674,C_LEGIT_2518,M_023,0,5,0,1,1,0,NONE
TXN_007700,U_LEGIT_0511,35.8,129,D_LEGIT_0202,IP_LEGIT_0582,C_LEGIT_1227,M_075,0,5,0,2,1,0,NONE
TXN_006306,U_LEGIT_0696,94.27,161,D_LEGIT_0125,IP_LEGIT_0134,C_LEGIT_1613,M_095,0,4,0,1,2,0,NONE
TXN_008160,U_LEGIT_2472,13.88,136,D_LEGIT_1484,IP_LEGIT_0123,C_LEGIT_2175,M_092,0,1,0,1,1,0,NONE
TXN_000861,U_LEGIT_2134,115.55,915,D_LEGIT_0930,IP_LEGIT_0225,C_LEGIT_2934,M_031,0,1,0,1,1,0,NONE
TXN_007880,U_LEGIT_2197,178.9,747,D_LEGIT_0227,IP_LEGIT_0266,C_LEGIT_1625,M_073,0,4,0,1,2,0,NONE
TXN_002777,U_LEGIT_1108,162.4,911,D_LEGIT_0395,IP_LEGIT_1393,C_LEGIT_0987,M_065,0,1,0,1,1,0,NONE
TXN_006675,U_LEGIT_2255,22.72,797,D_LEGIT_1230,IP_LEGIT_1051,C_LEGIT_1758,M_011,1,3,0,1,2,0,NONE
TXN_007636,U_LEGIT_1321,164.69,1063,D_LEGIT_0415,IP_LEGIT_0315,C_LEGIT_1540,M_087,0,4,0,1,1,0,NONE
TXN_007894,U_LEGIT_1014,96.44,1074,D_LEGIT_1118,IP_LEGIT_1822,C_LEGIT_2978,M_058,0,5,0,1,1,0,NONE
TXN_002807,U_LEGIT_1478,60.02,725,D_LEGIT_1022,IP_LEGIT_0940,C_LEGIT_0703,M_049,0,1,0,1,1,0,NONE
TXN_004700,U_LEGIT_1658,147.28,216,D_LEGIT_0116,IP_LEGIT_0629,C_LEGIT_2365,M_001,0,4,0,1,1,0,NONE
TXN_003279,U_LEGIT_0132,47.94,1197,D_LEGIT_0906,IP_LEGIT_0598,C_LEGIT_0712,M_131,0,4,0,1,1,0,NONE
TXN_008089,U_LEGIT_1964,232.54,194,D_LEGIT_0093,IP_LEGIT_1021,C_LEGIT_0657,M_131,0,4,0,1,1,0,NONE
TXN_003178,U_LEGIT_1723,212.66,923,D_LEGIT_0917,IP_LEGIT_0240,C_LEGIT_0108,M_096,0,2,0,2,2,0,NONE
TXN_002482,U_LEGIT_1210,57.92,332,D_SHARED_BENIGN_02,IP_LEGIT_1684,C_LEGIT_2037,M_034,0,3,0,1,1,0,NONE
TXN_008896,U_LEGIT_1870,78.82,664,D_SHARED_BENIGN_08,IP_LEGIT_0673,C_LEGIT_2364,M_054,1,4,0,1,2,0,NONE
TXN_004465,U_LEGIT_0337,90.97,1200,D_LEGIT_1562,IP_LEGIT_0117,C_LEGIT_2923,M_030,0,4,0,1,1,0,NONE
TXN_000041,U_LEGIT_1990,211.4,291,D_SHARED_BENIGN_06,IP_LEGIT_1635,C_LEGIT_1657,M_043,2,5,0,2,1,0,NONE
TXN_009803,U_BURST_002,594.27,1,D_BURST_015,IP_BURST_SUBNET_02,C_BURST_018,M_136,22,21,1,3,2,1,ACCOUNT_BURST
TXN_002077,U_LEGIT_0313,55.33,886,D_LEGIT_0385,IP_SHARED_BENIGN_06,C_LEGIT_2106,M_096,0,5,0,1,1,0,NONE
TXN_005213,U_LEGIT_0428,29.79,859,D_LEGIT_0435,IP_SHARED_BENIGN_04,C_LEGIT_1723,M_100,0,1,0,2,2,0,NONE
TXN_002274,U_LEGIT_1897,184.73,358,D_LEGIT_0214,IP_LEGIT_0748,C_LEGIT_2276,M_075,0,1,0,1,1,0,NONE
TXN_003333,U_LEGIT_1713,248.46,794,D_LEGIT_0416,IP_LEGIT_1361,C_LEGIT_0339,M_105,0,1,0,1,1,0,NONE
TXN_006907,U_LEGIT_1131,27.21,625,D_LEGIT_1474,IP_LEGIT_1477,C_LEGIT_1855,M_003,0,3,0,1,1,0,NONE
TXN_003375,U_LEGIT_1583,120.18,758,D_LEGIT_0838,IP_LEGIT_0983,C_LEGIT_1541,M_067,0,3,0,1,1,0,NONE
TXN_004979,U_LEGIT_1322,110.81,808,D_LEGIT_1264,IP_LEGIT_0142,C_LEGIT_0898,M_137,0,5,0,1,2,0,NONE
TXN_000604,U_LEGIT_1013,133.76,514,D_LEGIT_0489,IP_LEGIT_1705,C_LEGIT_0223,M_086,1,5,0,1,2,0,NONE
TXN_006289,U_LEGIT_0450,154.6,652,D_LEGIT_1594,IP_LEGIT_1421,C_LEGIT_0732,M_118,0,5,0,1,1,0,NONE
TXN_000909,U_LEGIT_1542,39.1,303,D_LEGIT_1447,IP_LEGIT_1878,C_LEGIT_0393,M_100,0,3,0,2,2,0,NONE
TXN_009925,U_DIST_020,21.71,24,D_DIST_015,IP_DIST_PROXY_01,C_DIST_029,M_TARGET_HIGHVAL_99,3,17,2,2,2,1,DISTRIBUTED_ABUSE
TXN_000183,U_LEGIT_2479,161.46,952,D_LEGIT_1956,IP_LEGIT_1985,C_LEGIT_1337,M_008,0,3,0,2,2,0,NONE
TXN_004351,U_LEGIT_0040,202.9,276,D_LEGIT_0460,IP_LEGIT_1840,C_LEGIT_2185,M_123,0,3,0,1,1,0,NONE
TXN_003293,U_LEGIT_1904,198.19,381,D_LEGIT_1292,IP_SHARED_BENIGN_02,C_LEGIT_0084,M_006,0,4,0,1,2,0,NONE
TXN_006513,U_LEGIT_2406,141.87,1062,D_LEGIT_0820,IP_LEGIT_1263,C_LEGIT_2466,M_043,0,1,0,1,1,0,NONE
TXN_005042,U_LEGIT_0307,236.56,161,D_LEGIT_1474,IP_LEGIT_1511,C_LEGIT_1190,M_083,0,2,0,1,1,0,NONE
TXN_002175,U_LEGIT_2295,168.16,1135,D_LEGIT_0850,IP_LEGIT_1949,C_LEGIT_2425,M_148,0,5,0,2,1,0,NONE
TXN_002202,U_LEGIT_0715,68.05,1076,D_LEGIT_1143,IP_LEGIT_0685,C_LEGIT_1871,M_051,0,2,0,2,1,0,NONE
TXN_003963,U_LEGIT_1960,190.92,445,D_LEGIT_1348,IP_LEGIT_1601,C_LEGIT_2621,M_058,0,2,0,2,2,0,NONE
TXN_009277,U_INDIV_0135,1292.95,3,D_INDIV_0123,IP_INDIV_0287,C_INDIV_0086,M_014,8,24,6,5,8,1,INDIVIDUAL_FRAUD
TXN_009405,U_INDIV_0038,2561.25,3,D_INDIV_0276,IP_INDIV_0397,C_INDIV_0312,M_080,18,29,6,7,6,1,INDIVIDUAL_FRAUD
TXN_000684,U_LEGIT_1984,86.71,1130,D_LEGIT_1440,IP_LEGIT_1171,C_LEGIT_0513,M_026,0,1,0,2,1,0,NONE
TXN_000786,U_LEGIT_1319,93.43,526,D_LEGIT_0989,IP_LEGIT_0541,C_LEGIT_1214,M_022,0,2,0,1,2,0,NONE
TXN_001939,U_LEGIT_1962,69.72,172,D_LEGIT_0881,IP_LEGIT_1662,C_LEGIT_2652,M_057,0,1,0,1,1,0,NONE
TXN_001176,U_LEGIT_0412,167.21,581,D_LEGIT_1541,IP_LEGIT_0639,C_LEGIT_1722,M_024,0,2,0,1,1,0,NONE
TXN_009806,U_BURST_008,423.77,0,D_BURST_018,IP_BURST_SUBNET_02,C_BURST_020,M_120,11,21,4,2,1,1,ACCOUNT_BURST
TXN_000832,U_LEGIT_0314,153.78,530,D_SHARED_BENIGN_08,IP_LEGIT_0090,C_LEGIT_1287,M_090,2,2,0,2,1,0,NONE
TXN_006034,U_LEGIT_1949,168.86,245,D_LEGIT_0246,IP_LEGIT_0760,C_LEGIT_0412,M_083,0,2,0,1,1,0,NONE
TXN_008464,U_LEGIT_0725,33.42,693,D_SHARED_BENIGN_02,IP_LEGIT_0358,C_LEGIT_0007,M_141,0,4,0,1,1,0,NONE
TXN_007964,U_LEGIT_2427,222.92,253,D_SHARED_BENIGN_07,IP_SHARED_BENIGN_08,C_LEGIT_2655,M_053,0,3,0,1,2,0,NONE
TXN_008586,U_LEGIT_2319,67.88,76,D_SHARED_BENIGN_01,IP_SHARED_BENIGN_04,C_LEGIT_1908,M_128,0,1,0,1,1,0,NONE
TXN_000207,U_LEGIT_0556,177.75,301,D_LEGIT_1610,IP_LEGIT_0122,C_LEGIT_1136,M_033,0,3,0,2,2,0,NONE
TXN_009289,U_INDIV_0009,1603.83,2,D_INDIV_0105,IP_INDIV_0031,C_INDIV_0098,M_060,11,46,7,5,3,1,INDIVIDUAL_FRAUD
TXN_005551,U_LEGIT_1596,73.42,618,D_LEGIT_1458,IP_LEGIT_1763,C_LEGIT_0600,M_037,0,2,0,1,1,0,NONE
TXN_003166,U_LEGIT_0789,247.03,259,D_LEGIT_1427,IP_LEGIT_0679,C_LEGIT_0325,M_023,0,1,0,2,1,0,NONE
TXN_008350,U_LEGIT_1965,123.16,51,D_LEGIT_0076,IP_LEGIT_1175,C_LEGIT_1468,M_023,0,4,0,2,1,0,NONE
TXN_000464,U_LEGIT_1716,216.78,1135,D_SHARED_BENIGN_04,IP_LEGIT_1086,C_LEGIT_0392,M_093,0,4,0,1,1,0,NONE
TXN_002133,U_LEGIT_1446,178.18,864,D_LEGIT_1620,IP_LEGIT_0492,C_LEGIT_1508,M_092,0,1,0,1,1,0,NONE
TXN_005337,U_LEGIT_1822,128.19,559,D_LEGIT_0790,IP_LEGIT_0106,C_LEGIT_1678,M_039,1,3,0,1,2,0,NONE
TXN_004762,U_LEGIT_2392,234.74,908,D_LEGIT_0914,IP_LEGIT_1567,C_LEGIT_0346,M_150,1,2,0,1,1,0,NONE
TXN_006740,U_LEGIT_2087,88.13,888,D_SHARED_BENIGN_03,IP_LEGIT_1209,C_LEGIT_2271,M_036,1,2,0,2,2,0,NONE
TXN_001138,U_LEGIT_2301,13.84,856,D_LEGIT_0051,IP_LEGIT_1292,C_LEGIT_2135,M_096,0,5,0,1,1,0,NONE
TXN_005298,U_LEGIT_0209,218.33,133,D_LEGIT_1411,IP_LEGIT_1890,C_LEGIT_0821,M_122,0,4,1,2,1,0,NONE
TXN_001511,U_LEGIT_0594,19.0,364,D_LEGIT_0396,IP_LEGIT_0626,C_LEGIT_2827,M_017,0,5,0,1,1,0,NONE
TXN_001192,U_LEGIT_0948,32.83,1153,D_LEGIT_0090,IP_LEGIT_0845,C_LEGIT_2192,M_019,0,2,0,1,1,0,NONE
TXN_006725,U_LEGIT_1343,157.4,968,D_LEGIT_1922,IP_LEGIT_0031,C_LEGIT_2435,M_018,0,5,0,1,1,0,NONE
TXN_009079,U_INDIV_0136,1506.04,6,D_INDIV_0366,IP_INDIV_0023,C_INDIV_0086,M_085,8,29,8,6,6,1,INDIVIDUAL_FRAUD
TXN_000881,U_LEGIT_0056,17.45,898,D_LEGIT_1533,IP_LEGIT_0405,C_LEGIT_1793,M_030,0,5,0,2,2,0,NONE
TXN_009987,U_DIST_011,28.28,3,D_DIST_003,IP_DIST_PROXY_04,C_DIST_019,M_TARGET_HIGHVAL_99,5,13,1,1,2,1,DISTRIBUTED_ABUSE
TXN_009663,U_CYCLE_011,436.42,8,D_CYCLE_015,IP_CYCLE_007,C_STOLEN_POOL_05,M_108,14,37,8,4,9,1,CARD_CYCLING
TXN_005129,U_LEGIT_0088,32.4,359,D_LEGIT_0436,IP_LEGIT_1084,C_LEGIT_2644,M_057,0,1,0,1,1,0,NONE
TXN_008641,U_LEGIT_2385,219.78,804,D_LEGIT_0844,IP_SHARED_BENIGN_09,C_LEGIT_1610,M_147,0,4,0,1,1,0,NONE
TXN_003578,U_LEGIT_1912,185.08,105,D_LEGIT_1510,IP_SHARED_BENIGN_09,C_LEGIT_0325,M_011,0,3,1,1,1,0,NONE
TXN_008787,U_LEGIT_1329,61.36,971,D_LEGIT_1955,IP_LEGIT_1722,C_LEGIT_1675,M_005,0,5,0,2,2,0,NONE
TXN_003769,U_LEGIT_0216,157.6,38,D_LEGIT_1686,IP_LEGIT_1551,C_LEGIT_2868,M_054,0,3,0,1,1,0,NONE
TXN_004877,U_LEGIT_0518,127.86,566,D_LEGIT_0692,IP_LEGIT_0559,C_LEGIT_0026,M_050,0,1,0,1,1,0,NONE
TXN_006001,U_LEGIT_1281,184.67,501,D_SHARED_BENIGN_10,IP_LEGIT_1096,C_LEGIT_2099,M_141,0,3,0,1,2,0,NONE
TXN_006110,U_LEGIT_1298,186.39,1065,D_LEGIT_1677,IP_LEGIT_1396,C_LEGIT_2464,M_020,0,1,0,2,1,0,NONE
TXN_002044,U_LEGIT_0720,142.19,733,D_LEGIT_1490,IP_LEGIT_0786,C_LEGIT_2541,M_035,0,3,0,1,1,0,NONE
TXN_007276,U_LEGIT_0698,33.24,1173,D_LEGIT_1568,IP_SHARED_BENIGN_03,C_LEGIT_2225,M_078,1,3,0,1,1,0,NONE
TXN_008764,U_LEGIT_0726,178.01,845,D_LEGIT_1770,IP_LEGIT_1763,C_LEGIT_2488,M_032,0,1,0,1,1,0,NONE
TXN_000865,U_LEGIT_2285,156.44,510,D_LEGIT_1455,IP_LEGIT_0857,C_LEGIT_2818,M_068,0,4,0,1,1,0,NONE
